Headline,Body ID,Stance
'No hard evidence' of Isis claims it kidnapped Canadian-Israeli woman Gill Rosenberg,1197,unrelated
Abdel-Majed Abdel Bary in Foley beheading: London rapper songs help identify him,1197,unrelated
Seth Rogen to Star as Steve Wozniak in Sony's Steve Jobs Biopic [Updated],1197,unrelated
Conflicting reports on alleged IS capture of Canadian woman,1197,unrelated
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1197,unrelated
Watch moment TV weatherman is caught urinating in the bushes LIVE on camera,1197,unrelated
"Islamist Militants 'Steal' 11 Commercial Planes In Libya, Sparking Terror Attack Fears",1197,discuss
Islamist websites claim Israeli-Canadian woman kidnapped by IS: report,1197,unrelated
Return of the Mac: Seth Rogen in talks to star as Apple co-founder Steve Wozniak in upcoming Steve Jobs biopic,1197,unrelated
Israeli-Canadian Woman 'Captured' By ISIS Says She Is 'Safe And Secure',1197,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1197,unrelated
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,1197,unrelated
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,1197,unrelated
Google to Buy Redwood City Offices for $585M,1197,unrelated
Seth Rogen Eyed to Play Apple's Steve Wozniak in Christian Bale's Steve Jobs Movie (Exclusive),1197,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1197,agree
Devoted pet owner spends £300 to save his GOLDFISH after it became constipated,1197,unrelated
Alleged audio of Michael Brown shooting released,1197,unrelated
Obama: murder of James Foley 'shocks the conscience of the entire world',1197,unrelated
YPG Confirms: Gill Rosenberg Not Captured in Kobani,1197,unrelated
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",1197,unrelated
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",1197,unrelated
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1197,unrelated
"ISIS Claims It Kidnapped Gill Rosenberg, The First Western Woman To Fall Into The Group's Hands",1197,unrelated
Bodies In Mexico Mass Grave Apparently Not Those Of Missing Students,1197,unrelated
Female Israeli fighter said abducted by Islamic State  Read more: Female Israeli fighter said abducted by Islamic State,1197,unrelated
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1197,unrelated
Seth Rogen To Play Steve Wozniak In Steve Jobs Biopic,1197,unrelated
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,1197,unrelated
Israeli Canadian fighting ISIS posts on Facebook: I'm safe and secure,1197,unrelated
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1197,unrelated
Boko Haram denies ceasefire claim by Nigeria's government,1197,unrelated
"Woman, Ting Su, Finds Husband Cheating With Her Own Twin, Gets Spectacular Revenge",1197,unrelated
"11 Tripoli Planes Still Missing, Sparks 9/11 Concerns",1197,agree
Unconfirmed reports claim Canadian-Israeli Gill Rosenberg captured by ISIS,1197,unrelated
Seth Rogen to Play Apple Co-Founder Wozniak in Steve Jobs Biopic,1197,unrelated
Russian Man Wakes Up to Find His Testicles Have Been Stolen,1197,unrelated
Terrorism fears rise amid reports of stolen jetliners,1197,discuss
Report: Nearly a Dozen Commercial Airliners Missing Ahead of 9/11 Anniversary After Islamists Overrun Libyan Airport,1197,discuss
Seth Rogen may play Steve Wozniak alongside Christian Bale as Steve Jobs,1197,unrelated
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1197,unrelated
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",1197,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,1197,unrelated
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1197,unrelated
Rumor: Seth Rogen to Appear as Woz in Sony's Steve Jobs Film,1197,unrelated
Seth Rogen Is Woz,1197,unrelated
BREAKING Gill Rosenberg former IDF soldier was captured by ISIS,1197,unrelated
Dog found abandoned outside railway station with suitcase of his belongings,1197,unrelated
Missing Libyan jetliners raise fears of terror attacks on 9/11,1197,agree
Seth Rogen to play Woz in Jobs biopic,1197,unrelated
Missing jetliners raise fear of new 9/11-style attacks after Libyan airport falls to Islamic militants,1197,agree
Schoolboy who got electric shock from lamppost claims he now has magnetic powers,1197,unrelated
Missing Libyan aircraft spark fears of 9/11-style attack in North Africa,1197,agree
White House Fence Jumper Pushed Past Female Guard,887,unrelated
Isis claims US hostage Kayla Mueller killed in coalition airstrike,887,unrelated
Fence-jumper ran through much of main floor of White House: report,887,unrelated
"L. Jinny? Abdel-Majed Abdel Bary, UK Rapper, Suspected in James Foley Killing: Reports",887,unrelated
Here Are Microsoft's New Robot Security Guards,887,unrelated
Taylor Lianne Chandler: Michael Phelps' Cougar Girlfriend Revealed?,887,unrelated
"This boy nearly died, now he has a superpower like Marvel’s Magneto",887,agree
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,887,unrelated
"Op-Ed: Hoax – Priest who never existed claims he died, saw female God",887,unrelated
Electric shock turns Russian boy into Marvel's Magneto,887,agree
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,887,unrelated
"Is There Really a ‘Sharia Law’ Islamic Tribunal in Dallas, Texas?",887,unrelated
This Is The Most Epic Way To Quit Your Job,887,unrelated
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",887,unrelated
Priest' claim of seeing God as a woman dismissed as hoax,887,unrelated
Woman Stays In KFC For A Week To Get Over Her Break-Up,887,unrelated
"Hoax Alert: Father O’Neal, Who Has Met God and Thinks She’s a Woman, Is Made Up (Just Like God Herself)",887,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,887,unrelated
Court Orders Probe Into Complaints Of 'Forced Castration' In Religious 'Dera' Sect,887,unrelated
Isilkulskom student has gained superhero powers after shock,887,agree
NET Extra: Back-from-the-dead Catholic priest claims God is a female,887,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,887,unrelated
God is a woman- Priest who died for 48 minutes claims,887,unrelated
‘Photo of slain IS leader’ reported to be doctored,887,unrelated
"Meet Magneto Boy, the kid who attracts metal with his body",887,agree
Michael Phelps’ alleged girlfriend says she was born intersex,887,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,887,unrelated
Fence-jumper made it farther in White House than Secret Service let on,887,unrelated
Tiger Woods Is Selling His Private Island For $7.1 Million,887,unrelated
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",887,unrelated
"Dead for 48 minutes, this Catholic Priest claims God is female",887,unrelated
White House fence-jumper made it far deeper into building than previously known,887,unrelated
"Vogue's Anna Wintour Pissed Off With New 1 World Trade Center Offices, Infested With Rats",887,unrelated
Amazon plans ad-supported video streaming service - NY post,887,unrelated
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,887,unrelated
Does ISIS Have Ebola? Probably Not! Media Reports It Anyway,887,unrelated
Report: Fence jumper made it into East Room of White House,887,unrelated
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",887,unrelated
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",887,unrelated
"Catholic Priest Dies for 48 Minutes, Comes Back to Life and Claims God Is Female",887,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",887,unrelated
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,887,unrelated
"Dead for 48 minutes, Catholic Priest claims God is female",887,unrelated
The next Apple Watch could be platinum,887,unrelated
"Jess Smith, 19, Claims She Was Teletubbies' Giggling Baby: What Did She Get Paid?",887,unrelated
"White House Fence-Jumper Overpowered Secret Service Officer, Ran Through Much of Main Floor",887,unrelated
Catholic Priest Claims God Is Female After Clinically Dead Experience,887,unrelated
Taylor Lianne Chandler: Everything you need to know about Michael Phelps’ intersex girlfriend,887,unrelated
Report: Secret Service Lied About White House Fence Jumper,887,unrelated
"Gold Apple Watch Edition price? Speculators say at least $10,000",887,unrelated
Fence-jumper got farther into White House,887,unrelated
"Catholic priest dies for 48 mins, wakes up claiming God is a woman",887,unrelated
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",887,unrelated
"Omar Gonzalez, White House Fence-Jumper, Made it Farther Inside",887,unrelated
Priest who died for 48 minutes says he met God and she’s a woman,887,unrelated
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,887,unrelated
Fence Jumper Made It Deeper Into the White House Than Secret Service Claims,887,unrelated
White House Fence Jumper Made It Further Into Building Than Reported,887,unrelated
God Is A Woman – Resurrected Father Narated,887,unrelated
"Lady on FB: I'm 41, Intersex, and Fucked Michael Phelps on First Date",887,unrelated
Steve Jobs Biopic Eyes Seth Rogen to Play Apple Co-Founder Steve Wozniak,887,unrelated
Fence jumper reportedly made it much further into White House than Secret Service said,887,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",887,unrelated
"Priest Dies, Wakes Up, Claims God Is a Woman. Huh?",887,unrelated
Amazon Reportedly Planning An Ad-Supported Video Service That Will Be Cheaper Than Netflix,887,unrelated
Future Apple Watches could include platinum models - report,887,unrelated
Real-life Magneto boy 'becomes living magnet' after getting massive electric shock from street lamp,887,agree
"Woman detained in Lebanon is not Isis leader’s wife, says Iraq",887,unrelated
White House Fence Jumper Actually Made It Pretty Far Inside,887,unrelated
'Hairgate': iPhone 6 users encounter latest Apple problem after 'bendgate',109,discuss
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",565,unrelated
Texas City plumber's truck ends up in Syrian war,565,unrelated
Nicaragua Meteorite Impact Theory May Be Meteor-wrong,565,unrelated
Islamist terrorists Jabhat Ansar al-Deen tweet picture of Texas plumber’s truck fitted with anti-aircraft gun in Syria,565,unrelated
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,565,unrelated
Did a plumber's pick-up truck from Texas end up carrying an anti-aircraft gun for Islamic fighters on the front lines of Syria?,565,unrelated
"‘Teletubbies’ Sun Baby: Fans Freak Out Over Jess Smith, 19",565,unrelated
"BATMOBILE NOT STOLEN, MTV CONTEST PRIZE REMAINS UNCLAIMED",565,unrelated
Texas plumber's truck spotted in Syria: 'We have nothing to do with terror at all',565,unrelated
Widower Cries Tears Of Joy After Hearing Late Wife's Voice Again,565,agree
Texas Truck Winds Up in Syria With Islamic Militants,565,unrelated
Texas Plumber Isn't Sure How Extremists In Syria Ended Up With His Work Truck,565,unrelated
The Force Awakens News: Director J.J. Abrams Eyes Summer Release for Star Wars 7 Because of Too Many Spoilers,565,unrelated
Shocking picture shows mother trying to sell her own son to pay for twin daughter's cancer treatment,565,unrelated
Audio recording allegedly captures moment Michael Brown was shot,565,unrelated
How did a Texas plumber's truck end up with Syrian rebels? (+video),565,unrelated
Mirfield man's tears of joy after lost voicemail of wife retrieved,565,agree
Texas plumber's truck on front line of Syria war,565,unrelated
Texas plumber baffled after truck ends up in the hands of Syrian rebels,565,unrelated
Texas plumber threatened over jihadis using his old truck,565,unrelated
Texas Plumber Has ‘No Idea’ How Company Truck Ended Up With ISIS,565,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,1338,unrelated
Apple Watch launch reportedly planned for February with limited supply,1338,unrelated
Zack Snyder Responds to Fake Stolen Batmobile Report,1338,unrelated
'Jihadi John': Isis fighter named as Mohammed Emwazi from west London,1338,unrelated
Former PGA Tour player: Tiger Woods suspended for drug test failure,1338,unrelated
Is this the world's oldest burger? Man claims to have kept McDonald's Quarter Pounder for 20 YEARS,1338,unrelated
The Case of the Stolen Batmobile Has Been Solved,1338,unrelated
"Forget 18-karat gold, next-generation Apple Watch Edition could use platinum: Report",1338,unrelated
Accountant Claims Comcast Got Him Fired From His Job for Reporting a Customer Service Issue,1338,unrelated
"ISIS using bombs containing live SCORPIONS in effort to spread panic, in tactic used 2,000 years ago against Romans",1338,unrelated
The Man Who Says Comcast Got Him Fired Has Filed a Lawsuit,1338,unrelated
LOL: RICH JOHNSTON SAYS THE BATMOBILE HAS BEEN STOLEN IN DETROIT,1338,unrelated
